X.1,X,gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,stateProvince,countryCode,occurrenceStatus,day,month,year,geometry,,raster_label,longitude,latitude
90442,1018568,3399419420,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Arachnis,Arachnis picta,SPECIES,California,US,PRESENT,28,10,2021,c(477160.573439772, 3630690.41100494),Building,-117.243981,32.813971
90446,1018639,3773290953,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis tristis,SPECIES,California,US,PRESENT,9,5,2022,c(505466.891742018, 3621519.05185465),Unclassified,-116.941654,32.731463
90484,1019038,3963365091,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callicista,Callicista columella,SPECIES,California,US,PRESENT,5,11,2022,c(490872.76714003, 3618117.04567806),Grass/Shrub,-117.097378,32.70075
90486,1019060,2864739539,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,Pyrausta volupialis,SPECIES,California,US,PRESENT,13,9,2020,c(478896.530458866, 3642999.6263493),Road,-117.225718,32.925041
90497,1019211,4112064838,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis,SPECIES,California,US,PRESENT,2,5,2023,c(477036.74434913, 3614989.19683489),Grass/Shrub,-117.244916,32.672333
90551,1019733,4440949077,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,1,11,2023,c(481788.339507601, 3625015.57868444),Road,-117.194434,32.762867
90568,1019817,4597288257,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,Callophrys dumetorum,SPECIES,California,US,PRESENT,6,3,2024,c(507281.845513251, 3660617.03833633),Grass/Shrub,-116.921975,33.084136
90580,1020002,3988601534,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,13,8,2022,c(503673.573574887, 3609936.15542348),Unclassified,-116.960839,32.626983
90591,1020100,4430870007,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Disclisioprocta,Disclisioprocta stellata,SPECIES,California,US,PRESENT,25,10,2022,c(496873.385143114, 3660704.73955835),Unclassified,-117.033502,33.084947
90622,1020441,2813975992,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,24,5,2020,c(492867.455982007, 3632598.53436526),Grass/Shrub,-117.076208,32.831398
90634,1020691,4458521397,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Eumorpha,Eumorpha achemon,SPECIES,California,US,PRESENT,4,12,2023,c(478815.254268441, 3637542.75683835),Grass/Shrub,-117.226462,32.875816
90644,1020750,3097274034,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Speyeria,Speyeria callippe,SPECIES,California,US,PRESENT,17,4,2021,c(506834.042529421, 3614011.70177878),Unclassified,-116.927118,32.663733
90681,1021198,4062863470,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Perizoma,Perizoma epictata,SPECIES,California,US,PRESENT,7,7,2022,c(474072.833359119, 3652655.80720292),Unclassified,-117.277583,33.012039
90684,1021217,3902402405,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,14,7,2022,c(476015.760961851, 3642853.00765226),Grass/Shrub,-117.256526,32.923659
90694,1021272,2626536222,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,13,5,2020,c(491907.133065, 3601893.05533098),Grass/Shrub,-117.086202,32.554403
90710,1021580,2898474865,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,11,10,2020,c(482029.774335204, 3629849.94005572),Grass/Shrub,-117.19195,32.80648
90715,1021638,4080998416,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,8,4,2023,c(502931.380898539, 3615325.73835118),Unclassified,-116.968734,32.675604
90735,1021851,3330504861,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,17,7,2021,c(478585.346800467, 3623712.09572146),Water,-117.2286,32.751051
90759,1022128,4420984811,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca rustica,SPECIES,California,US,PRESENT,30,9,2023,c(500325.537060927, 3631980.60048835),Unclassified,-116.996522,32.825847
90775,1022268,4846788200,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Arachnis,Arachnis picta,SPECIES,California,US,PRESENT,10,2,2024,c(508753.020295703, 3629949.13307505),Unclassified,-116.906503,32.807487
90781,1022353,4607631916,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,10,4,2024,c(508756.785518618, 3629925.96732878),Unclassified,-116.906463,32.807278
90800,1022602,4075890773,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,27,3,2023,c(503259.10983988, 3647567.8048208),Unclassified,-116.965125,32.966447
90812,1022757,4145432778,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,4,7,2023,c(488610.918390463, 3624692.00604161),Building,-117.12159,32.76004
90838,1023097,4431253545,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,21,10,2023,c(498046.996518873, 3630244.21502689),Road,-117.020862,32.810182
90852,1023284,4430615816,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,15,10,2023,c(476028.931882978, 3621216.24244385),Grass/Shrub,-117.255825,32.728484
90873,1023451,2634422542,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,30,5,2020,c(482413.758604832, 3616716.33746478),Unclassified,-117.1876,32.688012
90885,1023584,2864730559,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Phoebis,Phoebis sennae,SPECIES,California,US,PRESENT,3,9,2020,c(476727.593934985, 3622823.99436829),Building,-117.248409,32.743002
90888,1023660,3005101981,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Anicla,Anicla infecta,SPECIES,California,US,PRESENT,14,12,2020,c(479286.793571515, 3638597.46479617),Grass/Shrub,-117.221445,32.885339
90902,1023798,3328101390,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,9,7,2021,c(482998.829056997, 3627720.99263627),Grass/Shrub,-117.18156,32.787291
90905,1023837,3337991880,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Feltia,Feltia subterranea,SPECIES,California,US,PRESENT,14,8,2021,c(492192.585960974, 3609875.79279524),Unclassified,-117.083228,32.626417
90906,1023875,3355399317,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,7,9,2021,c(478507.925946359, 3623562.60678273),Grass/Shrub,-117.229423,32.749701
90916,1024017,3802701697,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,19,5,2022,c(498136.506939884, 3628329.37209776),Parking Lot,-117.019902,32.792909
90934,1024283,4009680116,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,25,12,2022,c(490730.672597551, 3606426.95577273),Unclassified,-117.098778,32.595294
90939,1024314,4075916090,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,19,3,2023,c(492057.20517431, 3622417.76671805),Road,-117.084778,32.739555
90962,1024584,4420997431,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio zelicaon,SPECIES,California,US,PRESENT,1,10,2023,c(479291.809630317, 3633045.55256604),Building,-117.221267,32.835258
90976,1024760,2611262085,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,24,4,2020,c(492484.136656076, 3649214.96142146),Parking Lot,-117.080439,32.981284
90983,1024783,2633962938,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera ornithogalli,SPECIES,California,US,PRESENT,22,5,2020,c(487099.22649051, 3619659.56479295),Tree Canopy,-117.137659,32.714627
90992,1024926,2980798812,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,31,10,2020,c(477114.453740738, 3614532.84843924),Grass/Shrub,-117.244076,32.668218
91000,1024987,3112962761,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,Antheraea polyphemus,SPECIES,California,US,PRESENT,22,4,2021,c(474611.174630886, 3632785.19099899),Road,-117.271272,32.832811
91010,1025102,3337939003,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Conchylodes,,GENUS,California,US,PRESENT,13,8,2021,c(492200.644305371, 3609864.14686067),Unclassified,-117.083142,32.626312
91030,1025340,3881484183,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,14,7,2022,c(476273.963249967, 3622588.83307904),Road,-117.253245,32.740871
91054,1025722,4400029103,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,19,8,2023,c(477858.866075723, 3629619.71302559),Grass/Shrub,-117.236496,32.804327
91058,1025776,4414198361,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,17,9,2023,c(476555.111566783, 3624130.07054286),Grass/Shrub,-117.250283,32.75478
91069,1025880,4607413995,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,10,4,2024,c(508773.133478864, 3629965.7794027),Unclassified,-116.906288,32.807637
91073,1025937,2603312625,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,5,1,2020,c(481654.07787345, 3623981.64630714),Road,-117.195847,32.753538
91090,1026069,2851278913,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hemeroplanis,Hemeroplanis historialis,SPECIES,California,US,PRESENT,14,8,2020,c(478896.994848179, 3642998.18417977),Road,-117.225713,32.925028
91092,1026120,2883056931,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,3,10,2020,c(477015.095583032, 3622976.08469095),Road,-117.245344,32.74438
91143,1026737,4028831843,Animalia,Arthropoda,Insecta,Lepidoptera,Nepticulidae,Stigmella,Stigmella braunella,SPECIES,California,US,PRESENT,1,11,2022,c(493310.212131054, 3626868.7058075),Tree Canopy,-117.071436,32.779714
91144,1026745,3985830596,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio zelicaon,SPECIES,California,US,PRESENT,20,11,2022,c(491967.366958786, 3601844.78598976),Tree Canopy,-117.08556,32.553968
91163,1026986,4405180909,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,21,8,2023,c(502196.479297313, 3661327.86198155),Road,-116.976463,33.09057
91181,1027133,4599907931,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Heliopetes,Heliopetes ericetorum,SPECIES,California,US,PRESENT,25,3,2024,c(491452.814118253, 3639433.92750748),Grass/Shrub,-117.091386,32.893047
91195,1027283,2823119582,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,14,7,2020,c(498023.728864227, 3650528.30558439),Unclassified,-117.021154,32.993155
91204,1027421,3705380365,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Anthocharis,Anthocharis cethura,SPECIES,California,US,PRESENT,10,4,2021,c(506407.224491883, 3622419.31722485),Unclassified,-116.931612,32.739579
91220,1027654,3408208148,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Megalographa,Megalographa biloba,SPECIES,California,US,PRESENT,1,11,2021,c(477160.573439772, 3630690.41100494),Building,-117.243981,32.813971
91225,1027675,3466436083,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Elkalyce,Elkalyce amyntula,SPECIES,California,US,PRESENT,30,1,2022,c(493409.077739349, 3631893.21813662),Grass/Shrub,-117.070416,32.825039
91231,1027705,3759694664,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,11,4,2022,c(475767.800455632, 3643458.90936926),Grass/Shrub,-117.259194,32.929119
91250,1027922,3912131054,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Spoladea,Spoladea recurvalis,SPECIES,California,US,PRESENT,15,9,2022,c(477181.266674605, 3614351.22507216),Road,-117.243359,32.666581
91260,1027988,3966801346,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,12,11,2022,c(486361.722782076, 3621598.52645652),Grass/Shrub,-117.145557,32.732109
91288,1028288,4407533648,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta,SPECIES,California,US,PRESENT,1,9,2023,c(492912.184869797, 3623818.66774759),Building,-117.075663,32.752198
91291,1028316,4414360746,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,19,9,2023,c(501141.686139046, 3627400.39727611),Unclassified,-116.987808,32.78453
91295,1028346,4507575244,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pontia,Pontia protodice,SPECIES,California,US,PRESENT,17,10,2023,c(504645.055143868, 3655140.10956879),Unclassified,-116.950256,33.034747
91315,1028466,2576413418,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,28,2,2020,c(496716.616493287, 3633028.40708669),Unclassified,-117.035083,32.835294
91330,1028606,2856650617,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,19,8,2020,c(502041.176246483, 3623031.266174),Unclassified,-116.978212,32.745116
91347,1028766,3499619583,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,10,2,2022,c(477177.369486089, 3623021.7156431),Tree Canopy,-117.243613,32.744795
91348,1028769,3705476769,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,27,2,2022,c(495332.993235582, 3624478.59924048),Unclassified,-117.049824,32.758164
91352,1028780,3759931985,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,4,4,2022,c(490057.846748783, 3622018.38150171),Building,-117.106114,32.735936
91357,1028825,3859399674,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hyalophora,Hyalophora euryalus,SPECIES,California,US,PRESENT,28,5,2022,c(493020.385598025, 3631932.94984377),Road,-117.074569,32.825395
91358,1028829,3858710287,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,3,6,2022,c(476369.895470021, 3619475.75860924),Grass/Shrub,-117.252142,32.712791
91380,1029113,3090812756,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca sexta,SPECIES,California,US,PRESENT,21,7,2020,c(478237.547207729, 3629695.36514653),Tree Canopy,-117.232453,32.805017
91399,1029379,3097262532,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,,GENUS,California,US,PRESENT,30,3,2021,c(507739.885071458, 3602477.30029343),Unclassified,-116.917553,32.559676
91421,1029652,4145578057,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,25,6,2023,c(477346.692088062, 3622790.52436249),Road,-117.2418,32.742713
91441,1029894,4414336537,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Icaricia,Icaricia acmon,SPECIES,California,US,PRESENT,13,9,2023,c(495912.980123319, 3633964.78540456),Tree Canopy,-117.043674,32.843738
91445,1029943,4431079651,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Estigmene,Estigmene acrea,SPECIES,California,US,PRESENT,13,10,2023,c(477311.080669703, 3628515.81447418),Road,-117.24232,32.794358
91457,1030007,4506525757,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Estigmene,Estigmene acrea,SPECIES,California,US,PRESENT,23,12,2023,c(475808.960550833, 3642821.14198487),Grass/Shrub,-117.258737,32.923367
91476,1030217,4606525167,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Panoquina,Panoquina errans,SPECIES,California,US,PRESENT,5,8,2022,c(473937.014074833, 3652370.58714201),Unclassified,-117.279029,33.009463
91485,1030299,3925017882,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,3,10,2022,c(477481.310754388, 3637560.5640248),Tree Canopy,-117.240722,32.87595
91486,1030301,3925447156,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,6,10,2022,c(493657.190209513, 3605721.97009927),Grass/Shrub,-117.067587,32.588955
91543,1030851,3008517536,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Synchlora,Synchlora aerata,SPECIES,California,US,PRESENT,20,8,2020,c(506768.076426637, 3620002.79882879),Unclassified,-116.927778,32.717778
91550,1030900,3090816910,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,17,1,2021,c(477970.843114752, 3625072.76626439),Tree Canopy,-117.235192,32.763313
91573,1031196,3385031236,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio zelicaon,SPECIES,California,US,PRESENT,3,10,2021,c(477243.783973504, 3619911.15659278),Building,-117.242828,32.716737
91584,1031298,3772878280,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,5,5,2022,c(506075.653853198, 3623802.91987024),Unclassified,-116.935142,32.752062
91590,1031330,2574253980,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Trichopolia,,GENUS,California,US,PRESENT,8,2,2020,c(477160.573439772, 3630690.41100494),Building,-117.243981,32.813971
91592,1031357,2596374250,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,1,4,2020,c(476428.49727907, 3620435.41193552),Road,-117.251541,32.721449
91599,1031461,2634422467,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,30,5,2020,c(489726.175441404, 3647406.44986104),Grass/Shrub,-117.109936,32.964948
91608,1031568,2818612421,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,15,7,2020,c(506545.222212826, 3607747.60773525),Unclassified,-116.930242,32.607227
91609,1031570,2818868569,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis,SPECIES,California,US,PRESENT,15,7,2020,c(482766.868862619, 3627389.70965019),Grass/Shrub,-117.184031,32.784299
91611,1031588,3903217657,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Hemiargus,Hemiargus ceraunus,SPECIES,California,US,PRESENT,11,9,2022,c(481762.816513077, 3624990.57201413),Grass/Shrub,-117.194706,32.762641
91618,1031734,4606634438,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Lon,Lon melane,SPECIES,California,US,PRESENT,14,11,2022,c(483933.728697119, 3643659.38515749),Grass/Shrub,-117.171853,32.931078
91634,1031898,4116471109,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,11,5,2023,c(486582.294147247, 3611528.50079824),Unclassified,-117.143058,32.641272
91658,1032193,3384250509,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,11,9,2021,c(489501.103315344, 3612413.15985903),Unclassified,-117.111948,32.649284
91700,1032615,3873290901,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,10,7,2022,c(494922.848248528, 3648210.56287916),Unclassified,-117.054333,32.972238
91719,1032904,4121451776,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,21,5,2023,c(492482.83468422, 3622910.52104669),Tree Canopy,-117.080239,32.744003
91722,1032952,2574242072,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,14,2,2020,c(507852.13665082, 3635483.36861597),Unclassified,-116.916079,32.857416
91748,1033205,2850624801,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio eurymedon,SPECIES,California,US,PRESENT,25,7,2020,c(502441.416985137, 3637354.8218312),Unclassified,-116.973902,32.874323
91765,1033417,3079838945,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Elkalyce,Elkalyce amyntula,SPECIES,California,US,PRESENT,5,4,2021,c(493159.357527142, 3631357.72645735),Grass/Shrub,-117.07308,32.820207
